total_dutchpay_amount,participants_count,participants_data,label
51869,8,"[{'deposit_amount': 6400.0, 'user_pk': 1, 'time_after_payment': 0.5508397052922445, 'is_name_present': 1}, {'deposit_amount': 6400.0, 'user_pk': 2, 'time_after_payment': 0.1443463080071687, 'is_name_present': 1}, {'deposit_amount': 6400.0, 'user_pk': 3, 'time_after_payment': 0.22299602108647243, 'is_name_present': 1}, {'deposit_amount': 6400.0, 'user_pk': 4, 'time_after_payment': 0.25622992234991904, 'is_name_present': 1}, {'deposit_amount': 6400.0, 'user_pk': 5, 'time_after_payment': 0.18252453098018237, 'is_name_present': 1}, {'deposit_amount': 6400.0, 'user_pk': 6, 'time_after_payment': 0.08281595556039317, 'is_name_present': 1}, {'deposit_amount': 6400.0, 'user_pk': 7, 'time_after_payment': 0.024326694188021036, 'is_name_present': 0}, {'deposit_amount': 6400.0, 'user_pk': 8, 'time_after_payment': 0.30701640616526205, 'is_name_present': 1}]",1
52000,18,"[{'deposit_amount': 6500.0, 'user_pk': 1, 'time_after_payment': 0.04246367187962303, 'is_name_present': 1}, {'deposit_amount': 6500.0, 'user_pk': 2, 'time_after_payment': 0.3551394424612446, 'is_name_present': 1}, {'deposit_amount': 8341.0, 'user_pk': 3, 'time_after_payment': 0.047041580556896515, 'is_name_present': 1}, {'deposit_amount': 6500.0, 'user_pk': 4, 'time_after_payment': 0.23606373978103598, 'is_name_present': 1}, {'deposit_amount': 6500.0, 'user_pk': 5, 'time_after_payment': 0.891571590633178, 'is_name_present': 1}, {'deposit_amount': 6500.0, 'user_pk': 6, 'time_after_payment': 0.10229196694360516, 'is_name_present': 1}, {'deposit_amount': 6500.0, 'user_pk': 7, 'time_after_payment': 0.10913738072917742, 'is_name_present': 1}, {'deposit_amount': 4659.0, 'user_pk': 8, 'time_after_payment': 0.33406492156894557, 'is_name_present': 1}, {'deposit_amount': 17300.0, 'user_pk': 1, 'time_after_payment': 0.3451459430000896, 'is_name_present': 1}, {'deposit_amount': 17300.0, 'user_pk': 2, 'time_after_payment': 0.010410845800413864, 'is_name_present': 1}, {'deposit_amount': 17300.0, 'user_pk': 3, 'time_after_payment': 0.28961283645773894, 'is_name_present': 1}, {'deposit_amount': 7400.0, 'user_pk': 1, 'time_after_payment': 0.03478655243191394, 'is_name_present': 1}, {'deposit_amount': 7400.0, 'user_pk': 2, 'time_after_payment': 0.43485690864826737, 'is_name_present': 1}, {'deposit_amount': 7400.0, 'user_pk': 3, 'time_after_payment': 0.2458634528892939, 'is_name_present': 1}, {'deposit_amount': 7400.0, 'user_pk': 4, 'time_after_payment': 0.664996176616473, 'is_name_present': 1}, {'deposit_amount': 7400.0, 'user_pk': 5, 'time_after_payment': 0.09655398379014002, 'is_name_present': 1}, {'deposit_amount': 7400.0, 'user_pk': 6, 'time_after_payment': 0.3091610469423484, 'is_name_present': 1}, {'deposit_amount': 7400.0, 'user_pk': 7, 'time_after_payment': 0.48746509459137777, 'is_name_present': 1}]",1
52600,3,"[{'deposit_amount': 17500.0, 'user_pk': 1, 'time_after_payment': 0.03500387973705289, 'is_name_present': 1}, {'deposit_amount': 17500.0, 'user_pk': 2, 'time_after_payment': 0.06548408501095122, 'is_name_present': 1}, {'deposit_amount': 17500.0, 'user_pk': 3, 'time_after_payment': 0.011282828958362351, 'is_name_present': 1}]",1
53000,4,"[{'deposit_amount': 13250.0, 'user_pk': 1, 'time_after_payment': 0.0031148664827719496, 'is_name_present': 1}, {'deposit_amount': 13250.0, 'user_pk': 2, 'time_after_payment': 0.32874704687768513, 'is_name_present': 1}, {'deposit_amount': 13250.0, 'user_pk': 3, 'time_after_payment': 0.031810621097781384, 'is_name_present': 1}, {'deposit_amount': 13250.0, 'user_pk': 4, 'time_after_payment': 0.19431190772820614, 'is_name_present': 1}]",1
54086,7,"[{'deposit_amount': 7700.0, 'user_pk': 1, 'time_after_payment': 0.04809963789546772, 'is_name_present': 1}, {'deposit_amount': 7700.0, 'user_pk': 2, 'time_after_payment': 0.011749527184788363, 'is_name_present': 1}, {'deposit_amount': 7700.0, 'user_pk': 3, 'time_after_payment': 0.5790102739888523, 'is_name_present': 1}, {'deposit_amount': 7700.0, 'user_pk': 4, 'time_after_payment': 0.24755502694061957, 'is_name_present': 1}, {'deposit_amount': 7700.0, 'user_pk': 5, 'time_after_payment': 0.09360655474735943, 'is_name_present': 1}, {'deposit_amount': 7700.0, 'user_pk': 6, 'time_after_payment': 0.11860515636597532, 'is_name_present': 1}, {'deposit_amount': 7700.0, 'user_pk': 7, 'time_after_payment': 0.034346208526131586, 'is_name_present': 1}]",1
55000,10,"[{'deposit_amount': 7714.0, 'user_pk': 1, 'time_after_payment': 0.4431479280835612, 'is_name_present': 1}, {'deposit_amount': 5500.0, 'user_pk': 2, 'time_after_payment': 0.21280598727845448, 'is_name_present': 1}, {'deposit_amount': 5500.0, 'user_pk': 3, 'time_after_payment': 0.49858348924978746, 'is_name_present': 1}, {'deposit_amount': 5500.0, 'user_pk': 4, 'time_after_payment': 0.13769993609533754, 'is_name_present': 1}, {'deposit_amount': 5500.0, 'user_pk': 5, 'time_after_payment': 0.4248982628548941, 'is_name_present': 1}, {'deposit_amount': 5500.0, 'user_pk': 6, 'time_after_payment': 0.09707746387294779, 'is_name_present': 1}, {'deposit_amount': 5500.0, 'user_pk': 7, 'time_after_payment': 0.12314073705502769, 'is_name_present': 1}, {'deposit_amount': 5500.0, 'user_pk': 8, 'time_after_payment': 0.2218573890890177, 'is_name_present': 1}, {'deposit_amount': 5500.0, 'user_pk': 9, 'time_after_payment': 0.030404360131985594, 'is_name_present': 1}, {'deposit_amount': 3286.0, 'user_pk': 10, 'time_after_payment': 0.25765947027801783, 'is_name_present': 1}]",1
56100,5,"[{'deposit_amount': 11200.0, 'user_pk': 1, 'time_after_payment': 0.051089919914469734, 'is_name_present': 0}, {'deposit_amount': 11200.0, 'user_pk': 2, 'time_after_payment': 0.5185926380880757, 'is_name_present': 1}, {'deposit_amount': 11200.0, 'user_pk': 3, 'time_after_payment': 0.48820122330587784, 'is_name_present': 1}, {'deposit_amount': 11200.0, 'user_pk': 4, 'time_after_payment': 0.1944367562017566, 'is_name_present': 1}, {'deposit_amount': 11200.0, 'user_pk': 5, 'time_after_payment': 0.7084370524328127, 'is_name_present': 1}]",1
57500,6,"[{'deposit_amount': 11198.0, 'user_pk': 1, 'time_after_payment': 0.1682507907602497, 'is_name_present': 1}, {'deposit_amount': 9583.0, 'user_pk': 2, 'time_after_payment': 0.059326064026384066, 'is_name_present': 1}, {'deposit_amount': 9583.0, 'user_pk': 3, 'time_after_payment': 0.09777028526919271, 'is_name_present': 1}, {'deposit_amount': 9583.0, 'user_pk': 4, 'time_after_payment': 0.029847585944633985, 'is_name_present': 0}, {'deposit_amount': 9583.0, 'user_pk': 5, 'time_after_payment': 0.01389826886762425, 'is_name_present': 1}, {'deposit_amount': 7968.0, 'user_pk': 6, 'time_after_payment': 0.1871508752918306, 'is_name_present': 1}]",1
57800,6,"[{'deposit_amount': 11222.0, 'user_pk': 1, 'time_after_payment': 0.3728354210159359, 'is_name_present': 1}, {'deposit_amount': 9633.0, 'user_pk': 2, 'time_after_payment': 0.31257622406461394, 'is_name_present': 1}, {'deposit_amount': 9633.0, 'user_pk': 3, 'time_after_payment': 0.5869533002911781, 'is_name_present': 1}, {'deposit_amount': 9633.0, 'user_pk': 4, 'time_after_payment': 0.3103376116029954, 'is_name_present': 1}, {'deposit_amount': 9633.0, 'user_pk': 5, 'time_after_payment': 0.2180081021711948, 'is_name_present': 1}, {'deposit_amount': 8044.0, 'user_pk': 6, 'time_after_payment': 0.02565530336276134, 'is_name_present': 1}]",1
62400,2,"[{'deposit_amount': 31200.0, 'user_pk': 1, 'time_after_payment': 0.045893624322629195, 'is_name_present': 1}, {'deposit_amount': 31200.0, 'user_pk': 2, 'time_after_payment': 0.1479635494617976, 'is_name_present': 1}]",1
62800,7,"[{'deposit_amount': 8900.0, 'user_pk': 1, 'time_after_payment': 0.13656388704880912, 'is_name_present': 1}, {'deposit_amount': 8900.0, 'user_pk': 2, 'time_after_payment': 0.22187137087327777, 'is_name_present': 1}, {'deposit_amount': 8900.0, 'user_pk': 3, 'time_after_payment': 0.23450287552995866, 'is_name_present': 1}, {'deposit_amount': 8900.0, 'user_pk': 4, 'time_after_payment': 0.10426792813957024, 'is_name_present': 1}, {'deposit_amount': 8900.0, 'user_pk': 5, 'time_after_payment': 0.03803443573620337, 'is_name_present': 1}, {'deposit_amount': 8900.0, 'user_pk': 6, 'time_after_payment': 0.5726354545750103, 'is_name_present': 1}, {'deposit_amount': 8900.0, 'user_pk': 7, 'time_after_payment': 0.3299417452926443, 'is_name_present': 1}]",1
63100,7,"[{'deposit_amount': 9014.0, 'user_pk': 1, 'time_after_payment': 0.20733610513042217, 'is_name_present': 1}, {'deposit_amount': 9014.0, 'user_pk': 2, 'time_after_payment': 0.22671308978598412, 'is_name_present': 1}, {'deposit_amount': 9014.0, 'user_pk': 3, 'time_after_payment': 0.31925351387838063, 'is_name_present': 1}, {'deposit_amount': 9014.0, 'user_pk': 4, 'time_after_payment': 0.1723276383736873, 'is_name_present': 1}, {'deposit_amount': 9014.0, 'user_pk': 5, 'time_after_payment': 0.14145157047776125, 'is_name_present': 1}, {'deposit_amount': 12871.0, 'user_pk': 6, 'time_after_payment': 0.7118870895087124, 'is_name_present': 1}, {'deposit_amount': 5157.0, 'user_pk': 7, 'time_after_payment': 0.027065596613031408, 'is_name_present': 1}]",1
63800,4,"[{'deposit_amount': 15950.0, 'user_pk': 1, 'time_after_payment': 0.5132912647112974, 'is_name_present': 1}, {'deposit_amount': 21144.0, 'user_pk': 2, 'time_after_payment': 0.5680018289305446, 'is_name_present': 1}, {'deposit_amount': 15950.0, 'user_pk': 3, 'time_after_payment': 0.14468716327350806, 'is_name_present': 1}, {'deposit_amount': 10756.0, 'user_pk': 4, 'time_after_payment': 0.7430727293026698, 'is_name_present': 1}]",1
64438,7,"[{'deposit_amount': 9205.0, 'user_pk': 1, 'time_after_payment': 0.16019812909580586, 'is_name_present': 1}, {'deposit_amount': 9205.0, 'user_pk': 2, 'time_after_payment': 0.12478117282621566, 'is_name_present': 1}, {'deposit_amount': 9205.0, 'user_pk': 3, 'time_after_payment': 0.20420033293443396, 'is_name_present': 1}, {'deposit_amount': 9205.0, 'user_pk': 4, 'time_after_payment': 0.09972983545456865, 'is_name_present': 0}, {'deposit_amount': 9205.0, 'user_pk': 5, 'time_after_payment': 0.5074089327416933, 'is_name_present': 1}, {'deposit_amount': 9205.0, 'user_pk': 6, 'time_after_payment': 0.6378603173596116, 'is_name_present': 1}, {'deposit_amount': 9205.0, 'user_pk': 7, 'time_after_payment': 0.22175362556531825, 'is_name_present': 1}]",1
65564,5,"[{'deposit_amount': 13112.0, 'user_pk': 1, 'time_after_payment': 0.12960951724194383, 'is_name_present': 1}, {'deposit_amount': 13112.0, 'user_pk': 2, 'time_after_payment': 0.3679104506664257, 'is_name_present': 0}, {'deposit_amount': 13112.0, 'user_pk': 3, 'time_after_payment': 0.15722548305839038, 'is_name_present': 1}, {'deposit_amount': 18998.0, 'user_pk': 4, 'time_after_payment': 0.09133462306616562, 'is_name_present': 1}, {'deposit_amount': 7226.0, 'user_pk': 5, 'time_after_payment': 0.06148500480853505, 'is_name_present': 1}]",1
67000,7,"[{'deposit_amount': 9500.0, 'user_pk': 1, 'time_after_payment': 0.1905346810314071, 'is_name_present': 1}, {'deposit_amount': 9500.0, 'user_pk': 2, 'time_after_payment': 0.3206691207481838, 'is_name_present': 0}, {'deposit_amount': 9500.0, 'user_pk': 3, 'time_after_payment': 0.7186257974522063, 'is_name_present': 1}, {'deposit_amount': 9500.0, 'user_pk': 4, 'time_after_payment': 0.028029783193312337, 'is_name_present': 1}, {'deposit_amount': 9500.0, 'user_pk': 5, 'time_after_payment': 0.7498345380765626, 'is_name_present': 1}, {'deposit_amount': 9500.0, 'user_pk': 6, 'time_after_payment': 0.011090214912225128, 'is_name_present': 1}, {'deposit_amount': 9500.0, 'user_pk': 7, 'time_after_payment': 0.5133244511299676, 'is_name_present': 1}]",1
67100,2,"[{'deposit_amount': 45458.0, 'user_pk': 1, 'time_after_payment': 0.43331318255684076, 'is_name_present': 1}, {'deposit_amount': 21642.0, 'user_pk': 2, 'time_after_payment': 0.29866907195125675, 'is_name_present': 1}]",1
67300,2,"[{'deposit_amount': 33600.0, 'user_pk': 1, 'time_after_payment': 0.07251258286854732, 'is_name_present': 1}, {'deposit_amount': 33600.0, 'user_pk': 2, 'time_after_payment': 0.3749860287119925, 'is_name_present': 0}]",1
69300,6,"[{'deposit_amount': 11550.0, 'user_pk': 1, 'time_after_payment': 0.030105839416585237, 'is_name_present': 1}, {'deposit_amount': 11550.0, 'user_pk': 2, 'time_after_payment': 0.004661600698353525, 'is_name_present': 1}, {'deposit_amount': 11550.0, 'user_pk': 3, 'time_after_payment': 0.0494506708189431, 'is_name_present': 1}, {'deposit_amount': 11550.0, 'user_pk': 4, 'time_after_payment': 0.7142982971152176, 'is_name_present': 1}, {'deposit_amount': 17921.0, 'user_pk': 5, 'time_after_payment': 0.15346193188818755, 'is_name_present': 1}, {'deposit_amount': 5179.0, 'user_pk': 6, 'time_after_payment': 0.017623100441914973, 'is_name_present': 1}]",1
69343,7,"[{'deposit_amount': 9906.0, 'user_pk': 1, 'time_after_payment': 0.09063930070575013, 'is_name_present': 1}, {'deposit_amount': 9906.0, 'user_pk': 2, 'time_after_payment': 0.24895743885419874, 'is_name_present': 1}, {'deposit_amount': 9906.0, 'user_pk': 3, 'time_after_payment': 0.576817346554763, 'is_name_present': 1}, {'deposit_amount': 9906.0, 'user_pk': 4, 'time_after_payment': 0.07455586589698113, 'is_name_present': 1}, {'deposit_amount': 9906.0, 'user_pk': 5, 'time_after_payment': 0.040483455213278625, 'is_name_present': 1}, {'deposit_amount': 15289.0, 'user_pk': 6, 'time_after_payment': 0.11681998543736048, 'is_name_present': 1}, {'deposit_amount': 4523.0, 'user_pk': 7, 'time_after_payment': 0.7357318857084315, 'is_name_present': 1}]",1
72000,9,"[{'deposit_amount': 8000.0, 'user_pk': 1, 'time_after_payment': 0.6597593153718735, 'is_name_present': 1}, {'deposit_amount': 8000.0, 'user_pk': 2, 'time_after_payment': 0.1430122508478626, 'is_name_present': 1}, {'deposit_amount': 8000.0, 'user_pk': 3, 'time_after_payment': 0.18146036784163916, 'is_name_present': 1}, {'deposit_amount': 8000.0, 'user_pk': 4, 'time_after_payment': 0.09383774400214207, 'is_name_present': 1}, {'deposit_amount': 8000.0, 'user_pk': 5, 'time_after_payment': 0.477378735579089, 'is_name_present': 1}, {'deposit_amount': 8000.0, 'user_pk': 6, 'time_after_payment': 0.24467014226654155, 'is_name_present': 1}, {'deposit_amount': 8000.0, 'user_pk': 7, 'time_after_payment': 0.02444470118555579, 'is_name_present': 1}, {'deposit_amount': 8000.0, 'user_pk': 8, 'time_after_payment': 0.6042882481994479, 'is_name_present': 1}, {'deposit_amount': 8000.0, 'user_pk': 9, 'time_after_payment': 0.2988372008030028, 'is_name_present': 1}]",1
72400,10,"[{'deposit_amount': 9161.0, 'user_pk': 1, 'time_after_payment': 0.08533998844821963, 'is_name_present': 1}, {'deposit_amount': 7240.0, 'user_pk': 2, 'time_after_payment': 0.3848891921902828, 'is_name_present': 1}, {'deposit_amount': 7240.0, 'user_pk': 3, 'time_after_payment': 0.5676102630068761, 'is_name_present': 1}, {'deposit_amount': 7240.0, 'user_pk': 4, 'time_after_payment': 0.029661282452501502, 'is_name_present': 1}, {'deposit_amount': 7240.0, 'user_pk': 5, 'time_after_payment': 0.25297777085788575, 'is_name_present': 1}, {'deposit_amount': 7240.0, 'user_pk': 6, 'time_after_payment': 0.1933324886570735, 'is_name_present': 1}, {'deposit_amount': 7240.0, 'user_pk': 7, 'time_after_payment': 0.053467224475329436, 'is_name_present': 1}, {'deposit_amount': 7240.0, 'user_pk': 8, 'time_after_payment': 0.22393977189341988, 'is_name_present': 1}, {'deposit_amount': 7240.0, 'user_pk': 9, 'time_after_payment': 0.031953171751247345, 'is_name_present': 1}, {'deposit_amount': 5319.0, 'user_pk': 10, 'time_after_payment': 0.2951533945196656, 'is_name_present': 1}]",1
73472,3,"[{'deposit_amount': 24490.0, 'user_pk': 1, 'time_after_payment': 0.3394710184355954, 'is_name_present': 1}, {'deposit_amount': 37943.0, 'user_pk': 2, 'time_after_payment': 0.48660842750410377, 'is_name_present': 1}, {'deposit_amount': 11037.0, 'user_pk': 3, 'time_after_payment': 0.21524272063504277, 'is_name_present': 1}]",1
76500,9,"[{'deposit_amount': 8500.0, 'user_pk': 1, 'time_after_payment': 0.29740421391187244, 'is_name_present': 1}, {'deposit_amount': 8500.0, 'user_pk': 2, 'time_after_payment': 0.001832145304088065, 'is_name_present': 1}, {'deposit_amount': 8500.0, 'user_pk': 3, 'time_after_payment': 0.1968147376985153, 'is_name_present': 1}, {'deposit_amount': 8500.0, 'user_pk': 4, 'time_after_payment': 0.1566354066236276, 'is_name_present': 1}, {'deposit_amount': 8500.0, 'user_pk': 5, 'time_after_payment': 0.11266219323721853, 'is_name_present': 1}, {'deposit_amount': 12889.0, 'user_pk': 6, 'time_after_payment': 0.6094499148990392, 'is_name_present': 1}, {'deposit_amount': 8500.0, 'user_pk': 7, 'time_after_payment': 0.42383533354699415, 'is_name_present': 1}, {'deposit_amount': 8500.0, 'user_pk': 8, 'time_after_payment': 0.07804450310354778, 'is_name_present': 1}, {'deposit_amount': 4111.0, 'user_pk': 9, 'time_after_payment': 0.41238615976578413, 'is_name_present': 1}]",1
77428,4,"[{'deposit_amount': 19300.0, 'user_pk': 1, 'time_after_payment': 0.20045225749765294, 'is_name_present': 1}, {'deposit_amount': 19300.0, 'user_pk': 2, 'time_after_payment': 0.10152173861742968, 'is_name_present': 1}, {'deposit_amount': 19300.0, 'user_pk': 3, 'time_after_payment': 0.34011949110120654, 'is_name_present': 1}, {'deposit_amount': 19300.0, 'user_pk': 4, 'time_after_payment': 0.17147372516411105, 'is_name_present': 1}]",1
78400,10,"[{'deposit_amount': 7840.0, 'user_pk': 1, 'time_after_payment': 0.1746305024416902, 'is_name_present': 1}, {'deposit_amount': 7840.0, 'user_pk': 2, 'time_after_payment': 0.3236221500946964, 'is_name_present': 1}, {'deposit_amount': 7840.0, 'user_pk': 3, 'time_after_payment': 0.35122822812447435, 'is_name_present': 1}, {'deposit_amount': 7840.0, 'user_pk': 4, 'time_after_payment': 0.28114905358945735, 'is_name_present': 1}, {'deposit_amount': 7840.0, 'user_pk': 5, 'time_after_payment': 0.5041436784166936, 'is_name_present': 1}, {'deposit_amount': 7840.0, 'user_pk': 6, 'time_after_payment': 0.25584478712142295, 'is_name_present': 0}, {'deposit_amount': 7840.0, 'user_pk': 7, 'time_after_payment': 0.5190760353996791, 'is_name_present': 1}, {'deposit_amount': 7840.0, 'user_pk': 8, 'time_after_payment': 0.04795197186073363, 'is_name_present': 1}, {'deposit_amount': 7840.0, 'user_pk': 9, 'time_after_payment': 0.14887978036629107, 'is_name_present': 1}, {'deposit_amount': 7840.0, 'user_pk': 10, 'time_after_payment': 0.15496983726000266, 'is_name_present': 1}]",1
80002,7,"[{'deposit_amount': 11428.0, 'user_pk': 1, 'time_after_payment': 0.5501912154201817, 'is_name_present': 0}, {'deposit_amount': 11428.0, 'user_pk': 2, 'time_after_payment': 0.4270510442346923, 'is_name_present': 1}, {'deposit_amount': 11428.0, 'user_pk': 3, 'time_after_payment': 0.41424024324601477, 'is_name_present': 1}, {'deposit_amount': 11428.0, 'user_pk': 4, 'time_after_payment': 0.021051010257428657, 'is_name_present': 1}, {'deposit_amount': 11428.0, 'user_pk': 5, 'time_after_payment': 0.48169878567617863, 'is_name_present': 1}, {'deposit_amount': 11428.0, 'user_pk': 6, 'time_after_payment': 0.16425177614882508, 'is_name_present': 1}, {'deposit_amount': 11428.0, 'user_pk': 7, 'time_after_payment': 0.18320986286920504, 'is_name_present': 1}]",1
